address,postal_code,price,dateSold,yearBuilt,lotSize,homeType,rentZestimate,taxAssessedValue,bedrooms,bathrooms,area,latitude,longitude,url,title
"515 Rainwell Dr, San Jose, CA 95133",95133,239000.0,Sold 07/06/2018,1981,4171.0,SINGLE_FAMILY,3350,221171.0,3,2.0,1213,37.374915,-121.845434,https://www.zillow.com/homedetails/515-Rainwell-Dr-San-Jose-CA-95133/19776064_zpid/,Sold
"866 Gilchrist Dr APT 3, San Jose, CA 95133",95133,480000.0,Sold 07/05/2018,1971,1500.0,CONDO,2350,145649.0,2,1.0,903,37.379683,-121.855141,https://www.zillow.com/homedetails/866-Gilchrist-Dr-APT-3-San-Jose-CA-95133/19570751_zpid/,Sold
"718 Cedarville Ln, San Jose, CA 95133",95133,1010000.0,Video Walkthrough,2008,1409.0,CONDO,3600,612632.0,3,3.0,1409,37.377048,-121.852234,https://www.zillow.com/homedetails/718-Cedarville-Ln-San-Jose-CA-95133/89475527_zpid/,Sold
"2364 Sapwood Way, San Jose, CA 95133",95133,770000.0,Sold 07/03/2018,1972,1389.0,TOWNHOUSE,2900,365466.0,2,2.0,1042,37.377429,-121.860043,https://www.zillow.com/homedetails/2364-Sapwood-Way-San-Jose-CA-95133/19571377_zpid/,Sold
"667 High Glen Dr, San Jose, CA 95133",95133,1560000.0,Sold 07/03/2018,1995,8106.0,SINGLE_FAMILY,4495,622648.0,5,3.0,2869,37.380845,-121.843675,https://www.zillow.com/homedetails/667-High-Glen-Dr-San-Jose-CA-95133/19775505_zpid/,Sold
"501 Trents Ferry Ct, San Jose, CA 95133",95133,247500.0,Sold 06/29/2018,1979,3480.0,SINGLE_FAMILY,3400,242378.0,3,2.0,1269,37.364025,-121.860746,https://www.zillow.com/homedetails/501-Trents-Ferry-Ct-San-Jose-CA-95133/19572628_zpid/,Sold
"616 Devlin Ct, San Jose, CA 95133",95133,1524000.0,Sold 06/28/2018,1985,436.0,CONDO,2400,318508.0,1,1.0,720,37.375124,-121.850565,https://www.zillow.com/homedetails/616-Devlin-Ct-San-Jose-CA-95133/19573538_zpid/,Sold
"1994 Nevets Lane, San Jose, CA 95133",95133,838990.0,Sold 06/28/2018,-1,-1.0,TOWNHOUSE,3500,,3,3.0,1552,37.3657,-121.868,https://www.zillow.com/homedetails/1994-Nevets-Lane-San-Jose-CA-95133/2088742221_zpid/,Sold
"1988 Nevets Ln, San Jose, CA 95133",95133,915000.0,Sold 06/28/2018,-1,-1.0,TOWNHOUSE,2900,,1,1.0,1894,37.3657,-121.868,https://www.zillow.com/homedetails/1988-Nevets-Ln-San-Jose-CA-95133/2084373384_zpid/,Sold
"1022 Thyme Hwy, San Jose, CA 95133",95133,1125000.0,Sold 06/27/2018,2012,435.0,CONDO,3500,621084.0,3,3.5,1697,37.379916,-121.864241,https://www.zillow.com/homedetails/1022-Thyme-Hwy-San-Jose-CA-95133/121042617_zpid/,Sold
